City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
128,manokwari,48,ID,1537821108,100,-0.87,134.08,81.54,1.92
129,hamilton,40,BM,1537818900,58,32.3,-64.78,82.4,10.29
130,ixtapa,75,MX,1537818540,74,20.71,-105.21,87.8,13.87
131,methven,12,NZ,1537821109,92,-43.63,171.65,38.25,9.08
132,turukhansk,32,RU,1537821109,90,65.8,87.96,39.42,10.42
133,chuy,24,UY,1537821110,82,-33.69,-53.46,61.47,9.42
134,katsuura,92,JP,1537821110,100,33.93,134.5,65.97,7.18
135,svetlaya,12,RU,1537821110,100,46.54,138.33,53.37,11.1
136,praia da vitoria,75,PT,1537819200,83,38.73,-27.07,75.2,13.33
137,ahipara,76,NZ,1537821111,86,-35.17,173.16,53.82,22.73
138,ribeira grande,40,PT,1537819200,78,38.52,-28.7,73.4,11.41
139,airai,0,TL,1537821111,84,-8.93,125.41,59.85,1.92
140,kununurra,0,AU,1537819200,48,-15.77,128.74,66.2,5.82
141,altagracia de orituco,88,VE,1537821111,65,9.86,-66.38,83.7,7.52
142,leduc,75,CA,1537819200,71,53.26,-113.55,50.0,20.8
143,aksarka,44,RU,1537821112,94,66.56,67.8,49.86,7.74
144,leh,80,IN,1537821113,87,34.16,77.58,20.61,2.15
145,cherskiy,92,RU,1537821113,96,68.75,161.3,32.67,5.17
146,medvedka,92,RU,1537821113,91,61.17,46.39,47.97,8.75
147,chokurdakh,68,RU,1537821113,87,70.62,147.9,29.07,4.83
148,yeniseysk,8,RU,1537821049,98,58.45,92.17,46.08,4.72
149,tougan,44,BF,1537821114,84,13.07,-3.07,75.87,7.63
150,nehe,0,CN,1537821114,83,48.48,124.88,36.0,2.82
151,saint-francois,0,FR,1537819200,50,46.42,3.91,53.6,5.82
152,vuktyl,92,RU,1537821115,98,63.86,57.31,53.64,7.18
153,halmstad,0,SE,1537818600,65,56.67,12.86,44.6,8.05
154,sobolevo,92,RU,1537821115,93,54.43,31.9,46.08,25.52
155,ilulissat,92,GL,1537818600,86,69.22,-51.1,33.8,8.05
156,phan thiet,56,VN,1537821116,100,10.93,108.1,76.95,7.74
157,labuhan,0,ID,1537821116,87,-2.54,115.51,69.12,2.26
158,altamira,40,BR,1537819200,59,-3.2,-52.21,91.4,3.36
159,maguling,56,PH,1537821116,100,6.09,124.4,78.12,5.39
160,yulara,0,AU,1537819200,32,-25.24,130.99,55.4,6.93
161,san luis,8,AR,1537821117,24,-33.3,-66.34,80.01,13.11
162,alamosa,20,US,1537818720,3,37.47,-105.87,75.92,11.41
163,geraldton,90,CA,1537819200,93,49.72,-86.95,51.8,12.75
164,port blair,76,IN,1537821118,100,11.67,92.75,79.38,9.08
165,namibe,92,AO,1537821118,100,-15.19,12.15,66.24,8.08
166,sayansk,0,RU,1537821119,91,54.11,102.18,41.31,6.62
167,lakewood,20,US,1537819080,60,33.85,-118.12,80.06,10.29
168,torbay,20,CA,1537819200,39,47.66,-52.73,46.4,13.87
169,yongan,32,CN,1537821120,83,39.7,113.69,32.85,2.59
170,lardos,0,GR,1537818600,83,36.09,28.02,75.2,9.17
171,melfi,92,IT,1537821120,100,41.0,15.66,59.4,7.18
172,khash,0,IR,1537821120,37,28.22,61.21,54.27,2.71
173,bulancak,0,TR,1537821121,82,40.94,38.23,56.7,2.04
174,tasiilaq,0,GL,1537818600,80,65.61,-37.64,33.8,4.7
175,port elizabeth,90,US,1537820220,93,39.31,-74.98,66.02,12.75
176,valkeala,0,FI,1537818600,80,60.94,26.8,41.0,8.05
177,provideniya,0,RU,1537819200,74,64.42,-173.23,37.4,2.24
178,cayenne,20,GF,1537819200,70,4.94,-52.33,86.0,9.17
179,kenai,90,US,1537818960,82,60.55,-151.26,53.06,29.97
180,inirida,12,CO,1537821124,72,3.87,-67.92,84.87,2.48
181,egvekinot,48,RU,1537821125,85,66.32,-179.17,36.45,2.71
182,dingle,88,PH,1537821125,90,11.0,122.67,73.8,5.28
183,flinders,0,AU,1537815600,100,-34.58,150.85,44.6,5.82
184,yakeshi,0,CN,1537821125,70,49.28,120.73,28.17,5.95
185,houston,20,US,1537820100,43,29.76,-95.37,91.4,5.82
186,den helder,20,NL,1537818900,76,52.96,4.76,55.4,5.82
187,alofi,40,NU,1537819200,74,-19.06,-169.92,80.6,4.7
188,anamur,0,TR,1537821126,85,36.08,32.84,73.89,8.19
189,limbang,75,BN,1537819200,94,4.75,115.01,77.0,1.12
190,upernavik,44,GL,1537821127,100,72.79,-56.15,31.14,8.52
191,lagoa,0,PT,1537819200,39,37.14,-8.45,82.4,5.82
192,miraflores,0,CO,1537821128,44,5.2,-73.14,66.24,2.71
193,walvis bay,56,NA,1537819200,87,-22.95,14.51,53.6,9.17
194,lasa,0,CY,1537819200,88,34.92,32.53,77.0,5.82
195,galle,75,US,1537818960,57,29.74,-97.91,87.08,6.93
196,parrita,75,CR,1537819200,61,9.52,-84.33,82.4,9.17
197,kalmunai,20,LK,1537821129,100,7.42,81.82,72.09,2.93
198,khandbari,36,NP,1537821129,65,27.38,87.21,43.47,1.48
199,mako,68,SO,1537821129,86,2.12,44.96,75.78,7.18
200,broome,0,GB,1537818960,81,52.47,1.45,50.0,2.24
201,humaita,90,AR,1537819200,68,-24.93,-65.37,73.4,6.93
202,omboue,92,GA,1537821130,100,-1.57,9.26,77.85,10.31
203,gazanjyk,0,TM,1537820910,58,39.24,55.52,60.3,4.83
204,ostersund,40,SE,1537818600,95,63.18,14.64,37.4,20.8
205,puerto madero,0,AR,1537819200,63,-34.61,-58.36,69.8,8.05
206,haines junction,44,CA,1537821131,56,60.75,-137.51,45.45,4.38
207,maceio,90,BR,1537819200,83,-9.67,-35.74,75.2,6.93
208,tura,56,IN,1537821131,99,25.52,90.21,74.7,2.15
209,iqaluit,90,CA,1537819200,69,63.75,-68.52,35.6,13.87
210,vila velha,0,BR,1537819200,69,-3.71,-38.6,82.4,14.99
211,avera,90,US,1537818900,65,33.19,-82.53,86.0,8.05
212,tautira,75,PF,1537819200,57,-17.73,-149.15,78.8,3.36
213,khargone,0,IN,1537821132,86,21.82,75.61,70.47,4.72
214,longyearbyen,75,NO,1537818600,93,78.22,15.63,35.6,2.24
215,talnakh,0,RU,1537821133,95,69.49,88.39,37.8,12.33
216,huai yot,44,TH,1537821133,96,7.79,99.63,70.92,1.7
217,togitsu,20,JP,1537815600,93,32.83,129.83,64.4,4.7
218,college,90,US,1537818960,74,64.86,-147.8,51.8,8.05
219,lima,0,PE,1537820927,59,-12.06,-77.04,68.22,2.93
220,matinha,12,BR,1537821134,55,-3.1,-45.04,87.84,7.18
221,kaitangata,0,NZ,1537821134,70,-46.28,169.85,42.12,17.92
222,klaksvik,92,FO,1537818600,93,62.23,-6.59,50.0,9.17
223,miri,20,NG,1537821135,95,10.31,9.75,69.21,3.6
224,rach gia,44,VN,1537821135,96,10.02,105.08,78.3,4.94
225,havre,90,US,1537819320,74,48.55,-109.68,48.92,9.17
226,muravlenko,64,RU,1537821135,84,63.79,74.5,51.57,5.39
227,ushtobe,56,KZ,1537821136,87,45.25,77.98,47.52,4.27
228,georgetown,20,GY,1537815600,70,6.8,-58.16,86.0,11.41
229,komsomolskiy,0,RU,1537821136,91,67.55,63.78,53.64,13.67
230,presque isle,1,US,1537818960,9,46.68,-68.02,55.04,4.7
231,cidreira,88,BR,1537821137,88,-30.17,-50.22,69.12,9.64
232,norman wells,75,CA,1537819200,80,65.28,-126.83,39.2,16.11
233,san patricio,12,PY,1537821137,83,-26.98,-56.83,77.85,6.51
234,laramie,75,US,1537818780,29,41.31,-105.59,71.96,20.8
235,marsabit,36,KE,1537821138,56,2.34,37.99,76.77,13.0
236,carnarvon,32,ZA,1537821138,31,-30.97,22.13,68.85,14.23
237,kushiro,88,JP,1537821138,89,43.11,144.15,55.35,4.94
238,nautla,0,MX,1537821139,100,20.22,-96.78,81.9,9.75
239,brownsville,90,US,1537819140,79,25.91,-97.49,91.4,6.93
240,natchitoches,75,US,1537820100,59,31.76,-93.09,87.98,8.05
241,tecoanapa,90,MX,1537818060,59,16.99,-99.26,89.6,6.93
242,yatou,40,CM,1537819200,100,3.63,9.81,77.0,2.24
243,kirkuk,0,IQ,1537820920,49,35.47,44.4,66.96,3.15
244,cabo san lucas,75,MX,1537818000,52,22.89,-109.91,91.4,2.24
245,los llanos de aridane,75,ES,1537819200,83,28.66,-17.92,73.4,11.41
246,umm lajj,64,SA,1537821140,94,25.02,37.27,81.72,0.25
247,flin flon,75,CA,1537819200,65,54.77,-101.88,44.6,8.05
248,villefontaine,0,FR,1537819200,54,45.61,5.16,57.2,16.11
249,tema,40,GH,1537819200,88,5.66,-0.01,78.8,13.87
250,nampula,0,MZ,1537819200,83,-15.12,39.26,71.6,6.93
251,alakurtti,92,RU,1537821142,97,66.96,30.34,37.8,7.63
252,kamenka,76,RU,1537821142,73,53.19,44.05,51.03,12.66
253,taltal,0,CL,1537821142,70,-25.41,-70.49,66.06,3.15
254,batemans bay,8,AU,1537821143,100,-35.71,150.18,43.56,3.04
255,kolondieba,68,ML,1537821143,70,11.09,-6.89,79.83,7.63
256,ghanzi,0,BW,1537821143,23,-21.7,21.65,65.43,9.19
257,mount isa,0,AU,1537819200,16,-20.73,139.49,69.8,11.41
258,puerto escondido,40,MX,1537818000,66,15.86,-97.07,87.8,8.05
